Slide TCGA-CJ-4897-01A-01-BS1.aa540a01-05c2-46ec-a54e-6af8ea740943.svs Done. Slide Dimensions W=12500 H=5141, #Patches=36
Slide TCGA-A3-3331-01A-01-BS1.f145354e-a747-4051-8703-5b08ba99c230.svs Done. Slide Dimensions W=5500 H=5786, #Patches=46
Slide TCGA-A3-3306-01A-01-BS1.ef6c8f90-9706-49b4-b268-299f64d4ad79.svs Done. Slide Dimensions W=4500 H=3198, #Patches=17
Slide TCGA-B0-5701-01A-01-BS1.c5836ee3-4c23-440a-9b03-b9e60c16679d.svs Done. Slide Dimensions W=8000 H=7271, #Patches=92
Slide TCGA-B2-4098-01A-02-BS2.ae56d616-2339-4d22-a517-812b8456cfdf.svs Done. Slide Dimensions W=11500 H=5325, #Patches=66
Slide TCGA-B4-5838-01A-01-TS1.957e3c9d-2141-425d-976b-7898363d4709.svs Done. Slide Dimensions W=5000 H=5303, #Patches=52
Slide TCGA-BP-4349-11A-01-TS1.8d1826f4-2f50-477c-a62a-ccd009fcd55c.svs Done. Slide Dimensions W=4000 H=4658, #Patches=35
Slide TCGA-B8-5546-01A-01-BS1.51cac0f3-a221-4e05-90ce-8f71fe8847c3.svs Done. Slide Dimensions W=10072 H=8298, #Patches=102
Slide TCGA-DV-5565-01A-01-TS1.1cc9517f-0eac-477f-8143-2e84478b8300.svs Done. Slide Dimensions W=14500 H=8567, #Patches=75
Slide TCGA-DV-5576-01A-01-BS1.682b8db0-6779-4712-9aa7-b16efa694448.svs Done. Slide Dimensions W=7000 H=6085, #Patches=56
Slide TCGA-GK-A6C7-11A-01-TS1.923A97F3-68D5-4D43-8554-A92D53DB1338.svs Done. Slide Dimensions W=10020 H=2997, #Patches=18
Slide TCGA-BP-4763-11A-01-TS1.444d8a07-ffa0-40a2-9f80-74c599bffb4a.svs Done. Slide Dimensions W=6000 H=8244, #Patches=69
Slide TCGA-B0-4703-01A-01-TS1.bb97716b-b983-4a4d-9fee-6802ef4eb209.svs Done. Slide Dimensions W=22409 H=9144, #Patches=185
Slide TCGA-B0-4839-01A-01-BS1.9ef02e09-8670-4d9c-8ea3-b40060e56e41.svs Done. Slide Dimensions W=9000 H=7183, #Patches=23
Slide TCGA-BP-4961-11A-01-TS1.ff4b1d00-e237-45d4-9ed2-56ccc78aeeec.svs Done. Slide Dimensions W=4000 H=7400, #Patches=31
Slide TCGA-BP-4998-11A-01-TS1.2d5fb26c-9156-4297-9f73-e92b4a39b8f1.svs Done. Slide Dimensions W=8000 H=9979, #Patches=139
Slide TCGA-BP-5185-01A-01-BS1.4885b342-e094-4c24-b09f-737b3060875a.svs Done. Slide Dimensions W=10000 H=6140, #Patches=47
Slide TCGA-CZ-4863-11A-01-BS1.a31260bb-ffbe-4e0f-8acb-6477f727895c.svs Done. Slide Dimensions W=4000 H=5134, #Patches=31
Slide TCGA-BP-4765-01A-01-TS1.ea668d1d-1e9c-4e4a-8d0f-36ac0276ec0a.svs Done. Slide Dimensions W=7000 H=7678, #Patches=104
Slide TCGA-A3-3320-01A-02-BS2.050de1b6-4a2a-4d71-be42-5c4213b33abe.svs Done. Slide Dimensions W=5000 H=7216, #Patches=39
Slide TCGA-CW-6090-01A-01-TS1.b660b792-f60f-4261-8ee5-f91db8616536.svs Done. Slide Dimensions W=9996 H=8377, #Patches=126
Slide TCGA-B2-5635-01B-03-BS3.B498C77C-A801-4783-8A6B-ED2925F4FEAC.svs Done. Slide Dimensions W=7377 H=7568, #Patches=71
Slide TCGA-A3-3374-01A-01-TS1.7ddb3274-6b0b-453b-9a7f-7e6ac0221752.svs Done. Slide Dimensions W=5500 H=3875, #Patches=27
Slide TCGA-CZ-5455-01A-01-BS1.9be3cbd3-ca97-4933-a231-e118116f0287.svs Done. Slide Dimensions W=7500 H=5228, #Patches=49
Slide TCGA-CW-5589-11A-01-TS1.99947b7b-72c2-4bb0-ab72-b1e3de613bf3.svs Done. Slide Dimensions W=5500 H=3493, #Patches=27
Slide TCGA-A3-A6NL-11A-01-TS1.B09F8F92-DA46-40D8-911B-68A91B37C4F5.svs Done. Slide Dimensions W=9782 H=3499, #Patches=18
Slide TCGA-CZ-5453-01A-01-TS1.b3fbec2f-d41a-4736-86ec-8c8cead81be6.svs Done. Slide Dimensions W=8000 H=6156, #Patches=0
Slide TCGA-BP-4160-11A-01-TS1.ed62b17a-64ce-4920-b836-5c6f96ec4bb5.svs Done. Slide Dimensions W=6000 H=7669, #Patches=99
Slide TCGA-BP-4782-01A-02-BS2.1db9ac70-99b0-4efc-b2eb-b43fed9432e7.svs Done. Slide Dimensions W=5500 H=4321, #Patches=11
Slide TCGA-BP-5191-11A-01-TS1.3ca2cbc7-dd07-4563-90db-a3f3b0b5f4e5.svs Done. Slide Dimensions W=4000 H=7399, #Patches=38
Slide TCGA-DV-5568-01A-01-BS1.8abfebd2-2160-44e9-be4e-5693121af1e5.svs Done. Slide Dimensions W=7000 H=4652, #Patches=21
Slide TCGA-CJ-5683-01A-01-BS1.6d0e5797-8265-413c-aa9e-70b0c34f2415.svs Done. Slide Dimensions W=11991 H=4923, #Patches=6
Slide TCGA-B0-4707-11A-01-BS1.1aa9f436-196e-47be-aed3-180ea18e71f9.svs Done. Slide Dimensions W=13507 H=5683, #Patches=47
Slide TCGA-B0-4847-11A-01-TS1.d340f0ae-ff91-4d8d-83a1-7a730ced005c.svs Done. Slide Dimensions W=7500 H=4911, #Patches=51
Slide TCGA-B0-4819-01A-01-TS1.758e708e-73f4-43d5-9783-974ba16a766a.svs Done. Slide Dimensions W=8000 H=2432, #Patches=10
Slide TCGA-CZ-4853-11A-01-TS1.90c4ae6e-b23a-42ed-a97e-8f2579bdc272.svs Done. Slide Dimensions W=8000 H=8134, #Patches=80
Slide TCGA-B0-5108-11A-01-TS1.b16643f5-9542-4f24-9969-536c0cb5cc0d.svs Done. Slide Dimensions W=6000 H=1554, #Patches=4
Slide TCGA-B0-5096-11A-01-TS1.3220c587-f4c1-46d5-8b5d-7623c9b7fc97.svs Done. Slide Dimensions W=4000 H=3704, #Patches=24
Slide TCGA-CJ-4913-01A-01-TS1.d5ab6bb9-6322-49cd-a73b-2db07b9d25f9.svs Done. Slide Dimensions W=11500 H=4081, #Patches=25
Slide TCGA-BP-4963-01A-01-BS1.08bb6868-7a69-4249-8486-99576479b847.svs Done. Slide Dimensions W=7000 H=5989, #Patches=51
Slide TCGA-BP-4803-11A-01-TS1.211e10fa-3f97-4445-b936-4dc3a579692a.svs Done. Slide Dimensions W=6000 H=5183, #Patches=48
Slide TCGA-CZ-4866-11A-01-TS1.a84c1da9-0a3d-4bc5-b01e-738f480c55bd.svs Done. Slide Dimensions W=8500 H=4663, #Patches=53
Slide TCGA-BP-4162-11A-01-TS1.a625779e-8a95-436f-a9a5-bd95e73211d9.svs Done. Slide Dimensions W=8000 H=9408, #Patches=168
Slide TCGA-CJ-4881-11A-01-TS1.847e5a3f-c88a-40a3-926e-563de0a26ca0.svs Done. Slide Dimensions W=14500 H=5829, #Patches=37
Slide TCGA-CW-5588-01A-01-BS1.7655a012-e2ee-46e6-8ecd-a7beafd738fe.svs Done. Slide Dimensions W=5500 H=4574, #Patches=30
Slide TCGA-CJ-6033-01A-01-TS1.f868f16b-56f5-4acb-a4ce-b64e78e1d5cb.svs Done. Slide Dimensions W=22062 H=10046, #Patches=220
Slide TCGA-B0-5106-11A-01-TS1.3adcd72f-4d58-4c63-bd63-03a9feac94f8.svs Done. Slide Dimensions W=6500 H=2514, #Patches=12
Slide TCGA-B0-4822-01A-01-TS1.bf16e3a2-764a-473d-98b3-0975491d139a.svs Done. Slide Dimensions W=9500 H=3302, #Patches=12
Slide TCGA-B0-4815-11A-01-BS1.3cdc16fc-4f94-4c80-94e9-f24498250c6e.svs Done. Slide Dimensions W=6500 H=8152, #Patches=90
Slide TCGA-BP-4807-01A-01-TS1.4cdceb0c-fedb-46c9-b760-bae9b3acc68d.svs Done. Slide Dimensions W=5000 H=7854, #Patches=37
Slide TCGA-BP-5010-01A-02-BS2.7a0c5c38-4a89-42c4-bb95-56b3b642351d.svs Done. Slide Dimensions W=7500 H=5643, #Patches=48
Slide TCGA-B0-5098-01A-01-TS1.daf8a901-7c17-4226-978a-d0995f6bbbfe.svs Done. Slide Dimensions W=6000 H=4896, #Patches=52
Slide TCGA-B0-4848-01A-01-TS1.7544c478-72ac-46cd-a176-24aa6b9e0e25.svs Done. Slide Dimensions W=7500 H=3062, #Patches=20
Slide TCGA-B0-4712-11A-01-BS1.cbb50f54-7b53-4616-802c-676679dc6e9e.svs Done. Slide Dimensions W=10505 H=7170, #Patches=104
Slide TCGA-B0-4843-11A-01-BS1.bbbd0848-6037-464f-99ed-18880abeae24.svs Done. Slide Dimensions W=8500 H=4856, #Patches=48
Slide TCGA-BP-4798-01A-01-BS1.421f33d9-9bfb-4b19-b0d2-9fed4b214ef9.svs Done. Slide Dimensions W=6000 H=4485, #Patches=32
Slide TCGA-B0-5108-01A-01-BS1.cc0610bf-85e9-4156-bd3d-89bec03878e9.svs Done. Slide Dimensions W=7000 H=3793, #Patches=14
Slide TCGA-B0-4849-11A-01-TS1.31722287-794e-4c84-84b6-874fb4fdfe1b.svs Done. Slide Dimensions W=5500 H=3110, #Patches=28
Slide TCGA-A3-3307-11A-01-TS1.63ee32a0-51ef-442f-9dbc-d1e84bbf5431.svs Done. Slide Dimensions W=5500 H=6900, #Patches=45
Slide TCGA-CJ-4637-01A-01-BS1.00b88a67-07eb-4c19-9698-b6dddd4bbd27.svs Done. Slide Dimensions W=10500 H=6688, #Patches=69
Slide TCGA-CZ-5455-11A-01-TS1.11602ef1-42af-4134-9035-e5cc78ff3839.svs Done. Slide Dimensions W=9000 H=7695, #Patches=91
Slide TCGA-A3-3322-01A-01-BS1.6c25729c-ccf4-401e-a0a9-cebb4d98cff5.svs Done. Slide Dimensions W=5000 H=7440, #Patches=48
Slide TCGA-B0-5121-11A-01-TS1.01317588-26dd-4337-86c0-d3bfcf066c23.svs Done. Slide Dimensions W=3000 H=2295, #Patches=14
Slide TCGA-BP-4177-11A-01-BS1.3e72e005-2df6-461a-8713-a233b6ef78a4.svs Done. Slide Dimensions W=5500 H=8652, #Patches=48
Slide TCGA-B0-5693-11A-01-TS1.e5bd4ec6-e887-41e5-9c58-b4ff5cac6e2c.svs Done. Slide Dimensions W=8500 H=7053, #Patches=80
Slide TCGA-CJ-4881-01A-01-TS1.50044cf9-fee9-4745-8904-8f5240d4d18d.svs Done. Slide Dimensions W=15000 H=4303, #Patches=25
Slide TCGA-A3-3331-01A-02-BS2.364b4180-1427-44aa-ae58-517b03f097ed.svs Done. Slide Dimensions W=6000 H=4102, #Patches=33
Slide TCGA-BP-4807-11A-01-TS1.e88ce233-4896-48d7-8807-e93843f1c029.svs Done. Slide Dimensions W=8000 H=10299, #Patches=124
Slide TCGA-BP-4768-01A-01-BS1.d9eabc97-4649-4835-9027-940271bf7f68.svs Done. Slide Dimensions W=5500 H=3619, #Patches=14
Slide TCGA-BP-4801-01A-02-BS2.1d196185-5acd-4719-bebf-e8d94bb7ae6d.svs Done. Slide Dimensions W=10000 H=7128, #Patches=25
Slide TCGA-BP-4177-11A-01-TS1.5786bae5-3e53-4b66-a59e-f408c3ebca22.svs Done. Slide Dimensions W=5000 H=8201, #Patches=37
Slide TCGA-B0-5707-01A-01-BS1.924b2080-b916-4a46-82f9-0d0ce1a70ded.svs Done. Slide Dimensions W=10500 H=5188, #Patches=57
Slide TCGA-BP-5190-11A-01-TS1.90ec1045-4f40-45bb-90a8-34d78086bd99.svs Done. Slide Dimensions W=5000 H=7949, #Patches=48
Slide TCGA-CZ-4866-01A-01-TS1.31bcb4ee-cdd2-4589-bf68-9ed9bc1edda6.svs Done. Slide Dimensions W=10500 H=5635, #Patches=1
Slide TCGA-B0-4691-11A-01-BS1.171c3ac9-9fbe-42ca-b12e-aa36ee2e924b.svs Done. Slide Dimensions W=8504 H=5871, #Patches=32
Slide TCGA-CJ-4639-01A-02-BS2.117d7c0e-4d96-4ee1-92d1-2b4f0f5f5ff1.svs Done. Slide Dimensions W=13500 H=6487, #Patches=0
Slide TCGA-BP-4961-01A-01-BS1.ff9d9fd2-560f-4b42-8463-e9872519b212.svs Done. Slide Dimensions W=7500 H=6885, #Patches=52
Slide TCGA-B0-4694-11A-01-TS1.9920a9d3-a1f5-4937-9468-63144eb6e678.svs Done. Slide Dimensions W=7504 H=5907, #Patches=67
Slide TCGA-B0-4852-11A-01-BS1.d17c1a87-b7cd-48e2-94f7-c676c06dc47d.svs Done. Slide Dimensions W=9500 H=5532, #Patches=75
Slide TCGA-B0-4701-01A-01-BS1.cc8f2648-1e41-4ab0-844e-02ad7a523a6a.svs Done. Slide Dimensions W=24899 H=17980, #Patches=286
Slide TCGA-CJ-4641-01A-01-BS1.6a4cd081-8f2d-4df5-b5fa-7fb714d42ba9.svs Done. Slide Dimensions W=13500 H=5532, #Patches=47
Slide TCGA-B0-5097-01A-01-TS1.baf3e2fc-a358-43cb-a396-7a96c33fcd14.svs Done. Slide Dimensions W=9500 H=8081, #Patches=107
Slide TCGA-B8-5552-11A-01-TS1.1ab089ad-b170-4b3f-b6fe-c89b25622199.svs Done. Slide Dimensions W=16434 H=5264, #Patches=35
Slide TCGA-B0-4823-11A-01-BS1.945ae89b-f331-4401-a472-07684315d20d.svs Done. Slide Dimensions W=6000 H=8880, #Patches=60
Slide TCGA-CJ-4918-01A-01-BS1.60f3603c-9063-4d37-a5a8-4b9a9fa59c11.svs Done. Slide Dimensions W=10000 H=3848, #Patches=10
Slide TCGA-CZ-4866-11A-01-BS1.e7c9c4c0-74f5-431f-9dbc-a137d3364690.svs Done. Slide Dimensions W=8500 H=6065, #Patches=49
Slide TCGA-BP-4974-01A-01-TS1.5db99561-cd14-41d0-9fc1-1c0eaf03e301.svs Done. Slide Dimensions W=9500 H=9993, #Patches=132
Slide TCGA-CZ-5463-01A-01-BS1.67fec03b-d9f2-475d-a0b0-ac370f713dbd.svs Done. Slide Dimensions W=7000 H=4335, #Patches=16
Slide TCGA-CZ-4860-01A-01-TS1.f972439e-ff1b-4e00-995a-5a295ef08b99.svs Done. Slide Dimensions W=6500 H=8213, #Patches=71
Slide TCGA-CZ-5456-01A-01-BS1.45a42e1d-1970-4e12-85c0-00844489275b.svs Done. Slide Dimensions W=9000 H=6929, #Patches=93
Slide TCGA-DV-5566-01A-01-TS1.fa9c2ebc-8c7a-4a3f-8c68-560c2a39c5b6.svs Done. Slide Dimensions W=13500 H=6171, #Patches=11
Slide TCGA-MM-A564-01A-01-TSA.50276767-A14D-4D09-B52F-44D41F638792.svs Done. Slide Dimensions W=26893 H=10929, #Patches=87
Slide TCGA-A3-3331-01A-01-TS1.d69adee0-7809-49c1-8f32-4250d5f65980.svs Done. Slide Dimensions W=4000 H=4466, #Patches=30
Slide TCGA-BP-4790-11A-01-TS1.3b76ca90-fcb9-4927-b58f-2f7935fc9e10.svs Done. Slide Dimensions W=3000 H=1562, #Patches=6
Slide TCGA-CJ-4916-11A-01-TS1.18a0da5d-c103-44d9-bc29-f58f99710423.svs Done. Slide Dimensions W=11500 H=4085, #Patches=22
Slide TCGA-BP-5195-01A-01-BS1.6ea4093c-d6bb-4926-b2c3-b7b2d4c12689.svs Done. Slide Dimensions W=8000 H=7877, #Patches=35
Slide TCGA-CJ-4872-11A-01-TS1.e669a83e-7a0c-4127-a8f1-f5dc8498c513.svs Done. Slide Dimensions W=12000 H=5043, #Patches=24
Slide TCGA-CJ-5684-01A-01-BS1.d6975937-3ae5-4412-8a2d-b753d97659f0.svs Done. Slide Dimensions W=14150 H=4751, #Patches=26
Slide TCGA-CJ-4637-01A-02-BS2.a59a82e4-5f31-42d4-9056-f6bd64d4ea0b.svs Done. Slide Dimensions W=11500 H=5772, #Patches=56
Slide TCGA-CJ-4887-01A-01-BS1.a88822dd-5945-40ee-a852-01c7950fdbbe.svs Done. Slide Dimensions W=10000 H=4708, #Patches=34
Slide TCGA-BP-5190-01A-01-BS1.e4a2e31c-735a-4f1b-b120-545a1d8c57fc.svs Done. Slide Dimensions W=7000 H=7519, #Patches=96
Slide TCGA-CJ-4876-01A-01-BS1.77dffaf4-18ea-423e-9f97-5a6aec87628a.svs Done. Slide Dimensions W=16500 H=5528, #Patches=54
Slide TCGA-B0-4847-01A-01-BS1.844c16d6-0360-4d85-bd39-f0e232d606f8.svs Done. Slide Dimensions W=5500 H=6485, #Patches=40
Slide TCGA-CJ-4874-01A-01-TS1.906c3d92-8387-4f1f-abb2-6ca43a72449c.svs Done. Slide Dimensions W=11000 H=4143, #Patches=38
Slide TCGA-BP-4973-11A-01-TS1.1c5c10d1-9a38-4078-854b-29db87d05c08.svs Done. Slide Dimensions W=8500 H=10301, #Patches=129
Slide TCGA-BP-4164-11A-01-BS1.6ed59862-0c7f-463d-b3e1-48f5b3970bb4.svs Done. Slide Dimensions W=11000 H=6723, #Patches=98
Slide TCGA-CZ-5467-11A-01-TS1.c634c95c-4d30-46c3-b502-1718b179f560.svs Done. Slide Dimensions W=8000 H=4308, #Patches=42
Slide TCGA-MM-A563-01A-01-TSA.5ACA22F5-F6F6-454C-999C-F2BA5EB64261.svs Done. Slide Dimensions W=21896 H=7632, #Patches=28
Slide TCGA-BP-4789-11A-01-TS1.c6a5c793-2b7c-4874-b52e-ccfa336888b1.svs Done. Slide Dimensions W=3500 H=5802, #Patches=32
Slide TCGA-CJ-6030-01A-01-BS1.2043b964-9a10-41c0-b36e-69031df7b3d0.svs Done. Slide Dimensions W=24220 H=10191, #Patches=103
Slide TCGA-A3-3319-01A-01-TS1.54701967-fb22-4f97-b7e0-8333d9d14044.svs Done. Slide Dimensions W=4500 H=3325, #Patches=27
Slide TCGA-B2-5635-01A-01-BS1.3e824ee9-30e8-40a0-8b93-0401c5e9f120.svs Done. Slide Dimensions W=12449 H=11534, #Patches=240
Slide TCGA-BP-4177-01A-01-BS1.2e045cde-64cc-4170-9ca9-804d2e0c6c07.svs Done. Slide Dimensions W=6000 H=8976, #Patches=52
Slide TCGA-CJ-4920-01A-01-TS1.33174855-80a2-4b80-968a-f9c84c2bd6e6.svs Done. Slide Dimensions W=11500 H=5420, #Patches=39
Slide TCGA-AK-3429-01A-01-BS1.4c4d79d0-95b5-4a10-9b76-b19550a37c54.svs Done. Slide Dimensions W=3500 H=5484, #Patches=12
Slide TCGA-CZ-5451-01A-01-TS1.baba0b14-59a0-4d89-8bfb-a427a5906643.svs Done. Slide Dimensions W=7000 H=8313, #Patches=91
Slide TCGA-B0-4697-11A-01-BS1.884f5541-391f-458b-9627-555c2497ee9e.svs Done. Slide Dimensions W=7003 H=4504, #Patches=39
Slide TCGA-CW-5589-01A-01-BS1.de327198-4658-433e-925e-088164bcc490.svs Done. Slide Dimensions W=4000 H=3577, #Patches=21
Slide TCGA-B2-5639-11A-01-TS1.71ea14d0-1803-450c-b0da-96b61ee594e2.svs Done. Slide Dimensions W=5502 H=4896, #Patches=46
Slide TCGA-B2-5633-01A-01-TS1.688e0beb-3cf4-424a-b875-da426fee338d.svs Done. Slide Dimensions W=10955 H=9672, #Patches=89
Slide TCGA-BP-4325-11A-01-BS1.aa78c5ef-2ba7-4a1a-adb2-e255428917e5.svs Done. Slide Dimensions W=7000 H=8346, #Patches=88
Slide TCGA-BP-4775-11A-01-TS1.dd75de2e-86d6-47a7-9967-21ae66918866.svs Done. Slide Dimensions W=4000 H=6921, #Patches=34
Slide TCGA-B8-5549-01A-01-TS1.0b16dc85-c95b-4624-88c5-d6a58fe8766f.svs Done. Slide Dimensions W=6972 H=7026, #Patches=57
Slide TCGA-BP-4962-01A-01-TS1.2dba4b69-13c4-40da-a902-d0ae1e03c193.svs Done. Slide Dimensions W=10500 H=10319, #Patches=145
Slide TCGA-CW-6088-01A-01-BS1.b142b9f6-7862-499e-9c2c-62d6937f8f80.svs Done. Slide Dimensions W=12614 H=8021, #Patches=153
Slide TCGA-B2-4102-11A-01-TS1.820c4f64-6231-4c61-8fb2-e2233e98998f.svs Done. Slide Dimensions W=14500 H=7485, #Patches=93
Slide TCGA-B0-4827-11A-01-TS1.30f7b8ce-2163-451b-803b-293c27646019.svs Done. Slide Dimensions W=7000 H=4556, #Patches=43
Slide TCGA-A3-3376-01A-01-BS1.d3f6c51c-363d-442d-a136-948ef43c7680.svs Done. Slide Dimensions W=6500 H=4550, #Patches=31
Slide TCGA-AK-3436-01A-01-TS1.bbc5cea7-d210-485c-b5c8-8c056ce4c47a.svs Done. Slide Dimensions W=4500 H=5170, #Patches=43
Slide TCGA-B0-5106-01A-01-BS1.aa681c7c-1aa0-41d7-8988-d942d3df444c.svs Done. Slide Dimensions W=8500 H=7660, #Patches=20
Slide TCGA-CZ-5984-11A-01-TS1.f5985122-76f2-4f03-936e-eb88a5313732.svs Done. Slide Dimensions W=9996 H=15504, #Patches=202
Slide TCGA-BP-4327-11A-01-TS1.b3b1ea20-dba7-4d22-b3b8-471f2705f637.svs Done. Slide Dimensions W=8000 H=6890, #Patches=124
Slide TCGA-B8-4619-11A-01-BS1.60b27b54-02d2-4e42-b4df-45d58f2440e5.svs Done. Slide Dimensions W=4000 H=4595, #Patches=28
Slide TCGA-BP-4770-01A-01-TS1.e514519f-0a5a-4014-a029-c09da5d632d3.svs Done. Slide Dimensions W=7500 H=7649, #Patches=73
Slide TCGA-BP-4765-01A-01-BS1.73e1a750-2589-45aa-a6df-e89f99d04e48.svs Done. Slide Dimensions W=9500 H=7251, #Patches=48
Slide TCGA-B4-5377-01A-01-BS1.ee3f20b4-a8c1-48e0-8526-b502ea39b2ae.svs Done. Slide Dimensions W=6000 H=6808, #Patches=64
Slide TCGA-B0-4828-01A-01-TS1.d32ee078-ed44-4145-8781-e69b11464f08.svs Done. Slide Dimensions W=6000 H=5536, #Patches=46
Slide TCGA-A3-3380-01A-01-BS1.b95452fd-f1dd-4cc3-9a45-49c9d607c161.svs Done. Slide Dimensions W=6000 H=3878, #Patches=19
Slide TCGA-BP-4991-01A-01-TS1.cfa2b9f9-1080-42f7-b93f-459fe2556560.svs Done. Slide Dimensions W=5000 H=7280, #Patches=55
Slide TCGA-BP-4784-11A-01-TS1.04e35c93-518c-48f8-9c38-a2b9385a5a72.svs Done. Slide Dimensions W=4000 H=5105, #Patches=17
Slide TCGA-A3-3308-01A-01-TS1.a0d81fc1-9d20-4f75-a4b4-c9657b8f45ed.svs Done. Slide Dimensions W=4500 H=4983, #Patches=17
Slide TCGA-CJ-4870-01A-01-TS1.1b1831dc-88ac-46e8-8d54-450934cc6042.svs Done. Slide Dimensions W=15000 H=3411, #Patches=12
Slide TCGA-A3-3365-01A-01-TS1.88462253-777c-4c91-9974-55b3bece8e28.svs Done. Slide Dimensions W=6000 H=4451, #Patches=26
Slide TCGA-CZ-5466-01A-01-TS1.9326e64b-66f8-4fcb-af13-eb5994d2be37.svs Done. Slide Dimensions W=9000 H=6962, #Patches=102
Slide TCGA-A3-3383-11A-01-TS1.32e37868-f8c8-4a69-9c29-5d91b721f49b.svs Done. Slide Dimensions W=6000 H=6745, #Patches=81
Slide TCGA-B0-5116-01A-01-BS1.afeff1b8-831f-49e7-ab65-fdc1ed4c008f.svs Done. Slide Dimensions W=9000 H=5369, #Patches=0
Slide TCGA-CW-5591-11A-01-TS1.80a57e6c-c0cc-4d39-8191-0ad2f975912d.svs Done. Slide Dimensions W=3000 H=3948, #Patches=22
Slide TCGA-BP-5177-01A-01-BS1.9a160f1e-635c-40c9-94b6-d151ae2def10.svs Done. Slide Dimensions W=11000 H=9207, #Patches=99
Slide TCGA-CJ-4643-01A-01-BS1.24ab1ed1-a828-4ac8-802e-0a0ac13b9db6.svs Done. Slide Dimensions W=13000 H=7059, #Patches=30
Slide TCGA-B2-4102-01A-02-BS2.39db3e7e-9423-4dd2-a9d0-8999d4d16333.svs Done. Slide Dimensions W=8000 H=5201, #Patches=58
Slide TCGA-B0-5706-01A-01-BS1.21cdf4d6-da16-4a23-9531-374db37bc74b.svs Done. Slide Dimensions W=7000 H=6274, #Patches=57
Slide TCGA-CW-5585-01A-01-BS1.19a033bb-20e8-4c14-9b26-79e2eeffe405.svs Done. Slide Dimensions W=5000 H=3743, #Patches=23
Slide TCGA-B8-5163-01A-01-TS1.565b7753-b24a-4dd5-8720-4db209a3d5e1.svs Done. Slide Dimensions W=5500 H=4321, #Patches=31
Slide TCGA-BP-4761-11A-01-TS1.1473471a-bc39-496b-9fca-bdd3fa6d47e4.svs Done. Slide Dimensions W=7000 H=9842, #Patches=63
Slide TCGA-CJ-4902-01A-01-BS1.f1653166-c1d2-4764-bd29-a2dbf56cd7a6.svs Done. Slide Dimensions W=15000 H=4812, #Patches=21
Slide TCGA-CJ-5676-11A-01-TS1.1f4e3e7c-1bf3-4a9e-8993-e5b07a28e52b.svs Done. Slide Dimensions W=11032 H=8846, #Patches=97
Slide TCGA-DV-5568-01A-01-TS1.ce899960-a689-4ab0-8c6c-d2212b7cff09.svs Done. Slide Dimensions W=12500 H=6416, #Patches=26
Slide TCGA-BP-4762-01A-01-BS1.2b9671b7-066c-478c-88f3-6feefc7cfb81.svs Done. Slide Dimensions W=7000 H=4715, #Patches=48
Slide TCGA-B4-5377-01A-01-TS1.c221af25-44df-4d62-9e12-81f6ed529c26.svs Done. Slide Dimensions W=7000 H=6308, #Patches=69
Slide TCGA-MW-A4EC-01A-01-TSA.3B78C473-2711-478C-8004-B6CAE5FA8357.svs Done. Slide Dimensions W=28797 H=10483, #Patches=94
Slide TCGA-CJ-4905-01A-01-BS1.2c7735ca-7d2a-4c37-ae15-147e32436c74.svs Done. Slide Dimensions W=13000 H=4349, #Patches=18
Slide TCGA-B0-4693-11A-01-TS1.d8e91cce-246e-4f17-be42-fd84032cd637.svs Done. Slide Dimensions W=6503 H=6266, #Patches=74
Slide TCGA-B2-4099-11A-01-TS1.3324143d-c723-4fb4-ba34-12b7debe136f.svs Done. Slide Dimensions W=7000 H=4428, #Patches=52
Slide TCGA-BP-4354-01A-01-BS1.9967ca91-e5e0-49b8-8216-1559039652fe.svs Done. Slide Dimensions W=12500 H=10337, #Patches=201
Slide TCGA-CJ-6031-01A-01-BS1.783aff10-0b90-46eb-994b-06903714e2e4.svs Done. Slide Dimensions W=17266 H=15902, #Patches=354
Slide TCGA-BP-4351-11A-01-TS1.4ad0a614-e919-439a-9916-c4523581d5d5.svs Done. Slide Dimensions W=7000 H=7963, #Patches=115
Slide TCGA-AK-3465-01A-01-BS1.2dc224a1-0201-4630-a303-cbdd2d0d7ec8.svs Done. Slide Dimensions W=5500 H=5370, #Patches=13
Slide TCGA-A3-3365-11A-01-TS1.828d4242-ad7a-4aa9-997b-6684a1e08d49.svs Done. Slide Dimensions W=5500 H=4448, #Patches=49
Slide TCGA-AK-3430-01A-01-TS1.b3930d85-b6dc-49c9-8a5b-c529a3b7603d.svs Done. Slide Dimensions W=4500 H=4630, #Patches=36
Slide TCGA-CJ-4644-01A-01-TS1.7b971a3f-c4a6-4bf3-8ca4-41d5810d6d0b.svs Done. Slide Dimensions W=12500 H=7532, #Patches=83
Slide TCGA-A3-3324-01A-02-BS2.bf82c506-b8b3-4f8a-b33a-7ba5b7dc6f0b.svs Done. Slide Dimensions W=5500 H=5820, #Patches=38
Slide TCGA-B2-4098-11A-01-TS1.0c115b4f-9799-4634-b8b6-3867d2ac1729.svs Done. Slide Dimensions W=8000 H=4437, #Patches=44
Slide TCGA-B0-4697-01A-01-BS1.c2517620-97eb-4f96-9099-44e940883632.svs Done. Slide Dimensions W=9500 H=6936, #Patches=108
Slide TCGA-CJ-5677-01A-01-TS1.62b96377-119b-418d-a149-61211a6aa8bb.svs Done. Slide Dimensions W=10072 H=5320, #Patches=51
